date,time,air_temperature,rel_humidity,precipitation,wind_speed,wind_direction,radiation,radiation_short
21-03-2021,15:00,7.15,74.85,0,3.29,73.9,38.82,109.05
21-03-2021,16:00,6.84,73.8,0,2.95,46.89,28.47,81.5
21-03-2021,17:00,6.57,78.97,0,2.21,109.53,10.56,35.05
21-03-2021,18:00,6.3,74.15,0,4.02,150.88,2.07,4.15
21-03-2021,19:00,6.08,80.25,0,2.78,35.1,0.01,0
21-03-2021,20:00,6,75.74,0,3.19,61.85,0,0
21-03-2021,21:00,5.86,77.19,0,1.63,44.78,0,0
21-03-2021,22:00,5.78,81.91,0,1.54,170.5,0,0
21-03-2021,23:00,5.53,89.09,0,1.45,32.46,0,0
22-03-2021,0:00,4.99,94.36,0,1.15,347.78,0,0
22-03-2021,1:00,3.64,98.77,0,0.67,297.89,0,0
22-03-2021,2:00,3.63,100,0,0,294.72,0,0
22-03-2021,3:00,4.56,100,0,0.53,276.25,0,0
22-03-2021,4:00,4.6,99.85,0,0.96,296.39,0,0
22-03-2021,5:00,4.64,98.83,0,0.54,334.4,0,0
22-03-2021,6:00,5.11,91.44,0,0.37,111.12,0.96,52.65
22-03-2021,7:00,5.62,89.66,0,1.23,210.09,8.51,182.5
22-03-2021,8:00,6.08,90.71,0,1.95,98.18,22.12,314.4
22-03-2021,9:00,6.42,88.41,0,1.82,191.88,31.37,425.95
22-03-2021,10:00,6.67,85.48,0,1.85,95.72,34.11,521.4
22-03-2021,11:00,7.16,79.4,0,2.28,98.98,41.13,576.55
22-03-2021,12:00,7.56,73.91,0,1.89,53.05,61.52,581.7
22-03-2021,13:00,8.38,64.83,0,2.12,148.77,75.22,532.6
22-03-2021,14:00,8.31,73.98,0,2.46,96.42,88.25,386.75
22-03-2021,15:00,8.91,71.29,0,1.32,75.57,77.14,231.25
22-03-2021,16:00,9.16,67.82,0,1.2,80.15,51.64,130.8
22-03-2021,17:00,8.96,70.78,0,1.34,168.21,32.04,42.55
22-03-2021,18:00,7.72,76.61,0,0.13,117.8,5.12,3.7
22-03-2021,19:00,6.62,82.21,0,0,138.04,0.02,0
22-03-2021,20:00,5.41,86.95,0,0.25,138.21,0,0
22-03-2021,21:00,4.53,91.24,0,0.34,112.14,0,0
22-03-2021,22:00,3.86,93.55,0,0.13,325.96,0,0
22-03-2021,23:00,3.53,95.48,0,0,326.05,0,0
23-03-2021,0:00,3.66,96.13,0,0.32,279.07,0,0
23-03-2021,1:00,3.68,95.49,0,0.26,283.64,0,0
23-03-2021,2:00,3.17,97.36,0,0.57,241.06,0,0
23-03-2021,3:00,2.52,99.64,0,0.16,247.3,0,0
23-03-2021,4:00,2.77,100,0,0,234.37,0,0
23-03-2021,5:00,2.3,100,0,0,245.19,0,0
23-03-2021,6:00,2.72,100,0,0,229.8,3.57,61.25
23-03-2021,7:00,4.3,99.27,0,0.22,264.19,45.63,222.5
23-03-2021,8:00,6.62,88.84,0,1.68,295.25,111.03,413.15
23-03-2021,9:00,8.27,81.35,0,2.3,290.76,173.02,579.7
23-03-2021,10:00,10.05,73.4,0,2.34,266.48,179.77,706.55
23-03-2021,11:00,10.75,71.43,0,2.74,281.09,245.59,778.75
23-03-2021,12:00,10.79,72.11,0,3.42,272.02,179.68,793.1
23-03-2021,13:00,11.07,69.07,0,2.74,228.3,125.11,747.7
23-03-2021,14:00,11.9,66.75,0,2.85,293.67,199.86,641.75
23-03-2021,15:00,12.42,65.19,0,2.42,285.84,170.22,484.25
23-03-2021,16:00,12.64,63.33,0,1.99,274.58,112.6,290.35
23-03-2021,17:00,12.12,65.31,0,2.35,283.72,52.28,102.05
23-03-2021,18:00,10.62,71.2,0,0,237.18,8.5,8.8
23-03-2021,19:00,8.58,80.83,0,0,229.79,0.05,0
23-03-2021,20:00,7.12,87.79,0,0,229.62,0,0
23-03-2021,21:00,6.2,92.52,0,0,229.62,0,0
23-03-2021,22:00,5.51,93.48,0,0,229.62,0,0
23-03-2021,23:00,5.15,95.71,0,0.13,221.7,0,0
24-03-2021,0:00,4.89,95.13,0,0.54,219.77,0,0
24-03-2021,1:00,4.6,96.51,0,0,216.95,0,0
24-03-2021,2:00,4.17,97.15,0,0.2,216.69,0,0
24-03-2021,3:00,3.76,98.05,0,0.31,218.98,0,0
24-03-2021,4:00,3.76,96.7,0,0.26,207.01,0,0
24-03-2021,5:00,3.9,94.96,0,1.31,228.12,0,0
24-03-2021,6:00,3.76,95.57,0,0.22,222.58,4.45,61.45
24-03-2021,7:00,5.04,92.35,0,0,226.72,48.66,227.5
24-03-2021,8:00,8.12,83.42,0,1.06,229.18,114.95,435.8
24-03-2021,9:00,10.28,75.19,0,1.41,222.58,127.2,611.75
24-03-2021,10:00,11.77,71.16,0,2.09,261.64,106.22,727.5
24-03-2021,11:00,12.73,65.31,0,2.07,235.6,179.02,783.05
24-03-2021,12:00,13.56,63.46,0,2.61,238.33,71.68,786.7
24-03-2021,13:00,14.63,58.55,0,2.06,245.54,192.46,741.2
24-03-2021,14:00,15.7,52.69,0,2.67,227.86,217.35,634.9
24-03-2021,15:00,15.84,51.54,0,3.21,232.44,143.38,475.9
24-03-2021,16:00,15.73,52.03,0,2.46,248.18,111.8,284.2
24-03-2021,17:00,15.15,54.3,0,1.48,249.85,60.53,100.15
24-03-2021,18:00,13.2,62.34,0,1.66,261.03,18.33,9
24-03-2021,19:00,10.83,73.38,0,1.72,341.35,0.03,0
24-03-2021,20:00,9.08,82.32,0,0.39,288.21,0,0
24-03-2021,21:00,8.23,88.19,0,0.76,295.25,0,0
24-03-2021,22:00,7.58,89.28,0,0.75,278.71,0,0
24-03-2021,23:00,6.97,94.12,0,0,219.68,0,0
25-03-2021,0:00,6.88,96.51,0,0,206.13,0,0
25-03-2021,1:00,7.1,97.02,0,0.26,220.47,0,0
25-03-2021,2:00,6.69,98.47,0,0,236.04,0,0
25-03-2021,3:00,6.64,98.29,0,0.25,233.75,0,0
25-03-2021,4:00,6.69,98.88,0,0.18,224.87,0,0
25-03-2021,5:00,6.68,99.79,0,0,238.15,0,0
25-03-2021,6:00,6.92,100,0,0.34,243.17,0.42,32.85
25-03-2021,7:00,7.14,100,0.6,0.35,236.22,4.79,85.7
25-03-2021,8:00,7.7,100,0.2,0.54,229.44,17.32,133.55
25-03-2021,9:00,8.39,100,0.2,2.21,241.5,47.77,188.5
25-03-2021,10:00,9.74,98.71,0,2.72,243.34,,222.95
25-03-2021,11:00,11.58,86.57,0,2.48,227.07,185.22,259.15
25-03-2021,12:00,11.15,83.51,0,2.5,240.79,56,408.55
25-03-2021,13:00,11.95,78,0,2.42,238.86,152.27,560.35
25-03-2021,14:00,12.93,68.73,0,3.4,240.62,128.8,579.1
25-03-2021,15:00,12.97,63.58,0,2.94,259.88,126.22,478.7
25-03-2021,16:00,13.47,60.71,0,2.74,249.68,127.99,289.05
25-03-2021,17:00,13.23,55.55,0,2.59,258.56,66.78,103.45
25-03-2021,18:00,11.89,58.15,0,2.35,246.51,18.76,9.8
25-03-2021,19:00,9.43,67.13,0,0.27,228.74,0.32,0
25-03-2021,20:00,8.4,70.64,0,0.8,232.34,0,0
25-03-2021,21:00,6.85,77.49,0,1.11,207.19,0,0
25-03-2021,22:00,6.09,83.82,0,0,212.64,0,0
25-03-2021,23:00,5.54,89.23,0,0,186.69,0,0
26-03-2021,0:00,4.88,91.22,0,0,196.63,0,0
26-03-2021,1:00,6.21,93.24,0,0.29,189.06,0,0
26-03-2021,2:00,6.71,95.38,0,1.04,193.02,0,0
26-03-2021,3:00,6.33,96.18,0,0.63,204.81,0,0
26-03-2021,4:00,6.06,96.8,0,1.03,211.94,0,0
26-03-2021,5:00,5.09,98.82,0,0.67,189.06,0,0
26-03-2021,6:00,5.25,99.19,0,0.78,189.41,4.36,66.85
26-03-2021,7:00,6.63,94.52,0,0.8,193.9,45.02,239.8
26-03-2021,8:00,8.13,88.86,0,1.42,210.88,43.99,451.15
26-03-2021,9:00,10.07,83.64,0,1.64,209.39,141.73,636.1
26-03-2021,10:00,11.93,73.86,0,2.45,198.04,219.76,768.25
26-03-2021,11:00,12.33,70.22,0,1.84,214.23,207.4,841.3
26-03-2021,12:00,12.29,69.68,0,1.9,207.8,62.47,849.7
26-03-2021,13:00,13.19,65.62,0,2.55,233.05,77.77,793.85
26-03-2021,14:00,13.2,65.26,0,2.43,218.8,73.08,676.75
26-03-2021,15:00,12.89,65.11,0,2.37,194.78,59.7,508.15
26-03-2021,16:00,13,64.16,0,1.83,201.29,29.25,305.5
26-03-2021,17:00,13.01,63.97,0,2.43,207.18,28.25,109.85
26-03-2021,18:00,11.95,68.5,0,1.17,182.11,11.58,10.85
26-03-2021,19:00,11.39,70.14,0,1.36,197.51,0.18,0
26-03-2021,20:00,8.08,91.89,0.4,5.13,277.57,0,0
26-03-2021,21:00,5.98,99.05,1.4,2.95,276.51,0,0
26-03-2021,22:00,5.45,99.86,1,2.18,252.4,0,0
26-03-2021,23:00,5.3,100,0,1.24,219.06,0,0
27-03-2021,0:00,5.44,100,0,1.6,223.81,0,0
27-03-2021,1:00,5.53,99.98,0,2.32,228.47,0,0
27-03-2021,2:00,5.33,99.94,0,2.14,232.35,0,0
27-03-2021,3:00,5.56,96.73,0,3.32,240.09,0,0
27-03-2021,4:00,5.19,96.95,0,1.79,236.13,0,0
27-03-2021,5:00,5.34,92.43,0.2,3.69,269.91,0,0
27-03-2021,6:00,4.73,90.21,0,2.5,252.32,6.98,71.4
27-03-2021,7:00,4.92,92.04,0,2.07,238.68,42.47,249.45
27-03-2021,8:00,6.45,85.2,0,3.8,241.76,127.64,458.8
27-03-2021,9:00,7,75.71,0,4.34,273.78,64.14,639.15
27-03-2021,10:00,8.05,65.94,0,3.62,288.65,168.45,766.5
27-03-2021,11:00,9.09,55.12,0,4.33,288.56,171.9,834.25
27-03-2021,12:00,9.93,52.24,0,3.69,282.93,264.2,832.55
27-03-2021,13:00,10.37,48.42,0,4.06,276.95,138.99,766.45
27-03-2021,14:00,10.5,48.07,0,3.97,275.28,206.01,646.1
27-03-2021,15:00,10.54,47.91,0,4.79,294.63,97.55,482.6
27-03-2021,16:00,10.86,47.47,0,3.53,267.8,101.38,291.4
27-03-2021,17:00,10.24,48.61,0,4.36,277.39,62.52,105.7
27-03-2021,18:00,9.26,57.68,0,2.95,269.12,8.83,10.85
27-03-2021,19:00,8.39,66.44,0,2.23,244.66,0.16,0
27-03-2021,20:00,8.11,71.73,0,1.51,233.58,0,0
27-03-2021,21:00,7.02,78.42,0,0.87,222.76,0,0
27-03-2021,22:00,6.32,83.66,0,0.62,217.01,0,0
27-03-2021,23:00,6.34,87.46,0,1,221.53,0,0
28-03-2021,0:00,6.46,89.52,0,0.91,216.6,0,0
28-03-2021,1:00,6.39,88.37,0,1.8,193.14,0,0
28-03-2021,3:00,6.66,82.22,0,3.21,196.71,0,0
28-03-2021,4:00,6.56,89.83,0,0.64,206.39,0,0
28-03-2021,5:00,7.05,88.75,0,1.14,218.71,0,0
28-03-2021,6:00,7.53,86.86,0,1.09,223.2,0,0
28-03-2021,7:00,7.42,88.42,0,0.91,229.71,0,15.6
28-03-2021,8:00,7.4,89.8,0,1.13,221.61,6.76,52.45
28-03-2021,9:00,7.86,88.41,0,1.14,220.03,23.05,93.65
28-03-2021,10:00,9.25,82.66,0,2,225.57,115.75,135.55
28-03-2021,11:00,10.07,76.14,0,2.98,231.03,166.41,186.85
28-03-2021,12:00,10.92,70.69,0,3.97,241.58,114.92,248.6
28-03-2021,13:00,11.98,64.01,0,6.03,238.06,143.49,254
28-03-2021,14:00,12.52,64.26,0,4.83,239.83,147.39,197.2
28-03-2021,15:00,13.34,63.28,0,3.58,238.77,203.21,147.75
28-03-2021,16:00,13.6,62.27,0,4.34,246.95,189.75,111.15
28-03-2021,17:00,13.34,64.01,0,4.13,237.63,130.21,74.1
28-03-2021,18:00,13.14,64.16,0,4.8,250.03,84.97,30.55
28-03-2021,19:00,12.52,66.81,0,3.45,247.66,39.36,3.55
28-03-2021,20:00,11.63,71.45,0,2.4,244.05,10.05,0
28-03-2021,21:00,10.31,77.24,0,0.51,219.24,0.18,0
28-03-2021,22:00,9.45,81.26,0,0.25,224.43,0,0
28-03-2021,23:00,8.71,85.25,0,0.13,231.73,0,0
29-03-2021,0:00,8.16,88.23,0,0,216.6,0,0
29-03-2021,1:00,7.36,91.58,0,0,213.61,0,0
29-03-2021,2:00,7.35,91.29,0,0,227.15,0,0
29-03-2021,3:00,8.27,85.6,0,0.93,221.97,0,0
29-03-2021,4:00,9.17,80.58,0,1.48,213.43,0,0
29-03-2021,5:00,9.31,79.44,0,1.52,230.5,0,0
29-03-2021,6:00,8.64,82.96,0,1.31,221.26,0,0
29-03-2021,7:00,8.2,84.58,0,1.4,215.36,0,75.85
29-03-2021,8:00,7.41,88.15,0,0.62,229.35,9.17,257.05
29-03-2021,9:00,9,83.88,0,1.44,219.33,63.84,459.7
29-03-2021,10:00,11.02,78.23,0,1.13,221.79,128.36,635.3
29-03-2021,11:00,12.19,70.55,0,2.24,221.44,187.51,765.95
29-03-2021,12:00,13.87,62.3,0,1.92,223.46,234.62,839.65
29-03-2021,13:00,16.21,54,0,2.44,245.63,258.82,847.6
29-03-2021,14:00,17.34,48.96,0,2.44,234.55,263.98,789.2
29-03-2021,15:00,18.99,45.48,0,2.01,230.85,251.74,670.8
29-03-2021,16:00,19.38,42.83,0,2.56,241.5,221.71,503.3
29-03-2021,17:00,20.48,38.99,0,2.13,244.49,176.65,303.75
29-03-2021,18:00,20.27,39.32,0,2,239.91,118.08,111.25
29-03-2021,19:00,19.93,44.9,0,1.2,231.79,50.01,16.13
29-03-2021,20:00,17.49,50.99,0,0.14,223.11,17.21,0
29-03-2021,21:00,14.86,58.67,0,0,210.18,0.77,0
29-03-2021,22:00,12.91,65.76,0,0.6,221.26,0,0
29-03-2021,23:00,12.26,69.08,0,1.15,222.23,0,0
30-03-2021,0:00,11.39,73.08,0,0.44,226.54,0,0
30-03-2021,1:00,10.49,75.52,0,0.15,196.81,0,0
30-03-2021,2:00,9.19,78.76,0,0,197.24,0,0
30-03-2021,3:00,9.08,79.21,0,0.39,189.68,,0
30-03-2021,4:00,9.17,76.59,0,0.38,186.34,,0
30-03-2021,5:00,6.99,85.38,0,0,189.24,,0
30-03-2021,6:00,5.8,91.72,0,0.13,185.81,,1.7
30-03-2021,7:00,5.48,93.2,0,0.13,190.38,0.01,77.15
30-03-2021,8:00,5.45,93.99,0,0.77,180,0.6,252.75
30-03-2021,9:00,6.96,91.96,0,1.57,175.08,,449.05
30-03-2021,10:00,12,75.71,0,0.49,161.44,,613.6
30-03-2021,11:00,16.04,59.4,0,0.9,150.79,,726.8
30-03-2021,12:00,18.44,47.62,0,2.18,139.8,171.92,779.5
30-03-2021,13:00,19.84,41.27,0,3.13,145.16,258.2,771.8
30-03-2021,14:00,21.33,35.94,0,2.75,134.87,265.18,707.9
30-03-2021,15:00,22.58,31.53,0,2.3,165.31,254,581.8
30-03-2021,16:00,23.33,29.55,0,2.3,137.16,225.33,379.65
30-03-2021,17:00,23.85,28.39,0,2.09,149.39,180.02,213.5
30-03-2021,18:00,24.21,29.76,0,1.21,151.76,122.56,96.95
30-03-2021,19:00,23.52,30.09,0,1.18,124.75,64.57,11.95
30-03-2021,20:00,21.78,33.07,0,0.5,171.64,16.47,0
30-03-2021,21:00,19.27,36.56,0,0,197.51,0.63,0
30-03-2021,22:00,16.71,44.72,0,0.38,193.9,0,0
30-03-2021,23:00,14.49,54.71,0,0.38,170.5,0,0
31-03-2021,0:00,14.22,53.42,0,0.25,191.52,0,0
31-03-2021,1:00,11.6,68.97,0,0,202.52,0,0
31-03-2021,2:00,10.47,76.67,0,0,195.4,0,0
31-03-2021,3:00,9.69,81.37,0,0.13,199.53,0,0
31-03-2021,4:00,8.79,84.18,0,0,203.22,0,0
31-03-2021,5:00,9.42,77.45,0,0,187.74,0,0
31-03-2021,6:00,10.54,70.12,0,0,191.17,0,2.95
31-03-2021,7:00,9.41,74.38,0,0,181.76,0,85.05
31-03-2021,8:00,8.99,76.1,0,0,153.34,8.72,271.95
31-03-2021,9:00,11.23,68.57,0,0.13,189.06,60.79,480.45
31-03-2021,10:00,15.06,63.12,0,0.5,222.4,121.49,660.3
31-03-2021,11:00,18.17,52.4,0,0.81,242.55,181.65,790.9
31-03-2021,12:00,20.43,52.68,0,1.11,243.26,229.54,862.4
31-03-2021,13:00,21.28,50.87,0,,215.46,146.48,867.5
31-03-2021,14:00,23.21,36.53,0,1.51,215.88,265.11,806.75
31-03-2021,15:00,23.78,34.88,0,1.58,191,256.96,685.2
31-03-2021,16:00,24.15,33.3,0,1.67,212.5,224.27,513.65
31-03-2021,17:00,24.58,27.76,0,2.03,270.09,132.88,275.87
31-03-2021,18:00,24.22,28.6,0,1,265.42,112.68,115.9
31-03-2021,19:00,23.67,30.87,0,0.76,256.28,44,13.45
31-03-2021,20:00,21.17,37.76,0,0,260.5,10.62,0
31-03-2021,21:00,18.97,41.21,0,0,216.69,0.06,0
31-03-2021,22:00,16.84,50.96,0,0.32,199.53,0,0
31-03-2021,23:00,15.17,61.87,0,0,193.37,0,0
1/4/2021,0:00,14.07,66.55,0,0,198.83,0,0
1/4/2021,1:00,13.18,74.39,0,0,226.98,0,0
1/4/2021,2:00,12.32,78.4,0,0,196.19,0,0
1/4/2021,3:00,11.46,85.78,0,0.55,193.64,0,0
1/4/2021,4:00,11.63,80.97,0,0,95.37,0,0
1/4/2021,5:00,10.5,85.3,0,0,152.29,0,0
1/4/2021,6:00,10.29,85.45,0,0,265.43,0,4
1/4/2021,7:00,9.91,85.65,0,0.26,254.17,0.02,86.4
1/4/2021,8:00,9.98,87.74,0,0.26,232.61,6.95,271.6
1/4/2021,9:00,11.92,81.84,0,0.48,185,11,480.75
1/4/2021,10:00,14.16,70.42,0,2.12,128.09,10.84,659.9
1/4/2021,11:00,15.17,69.14,0,1.51,105.33,60.59,785.55
1/4/2021,12:00,16.59,69.13,0,2.59,61.23,140.06,851.9
1/4/2021,13:00,17.53,67.23,0,2.87,37.66,200.03,847.8
1/4/2021,14:00,17.13,66.47,0,2.68,,,777.15
1/4/2021,15:00,17.43,64.3,0,4.06,,111.99,652.5
1/4/2021,16:00,17.31,63.6,0,3.56,,99.44,521.7
1/4/2021,17:00,15.99,66.22,0,3.41,70.38,79.71,271.7
1/4/2021,18:00,15.15,68.71,0,3.63,98.18,33.84,114.5
1/4/2021,19:00,13.18,72.55,0,4.76,89.62,39.46,13.55
1/4/2021,20:00,11.16,77.17,0,4.18,42.93,11.79,0
1/4/2021,21:00,9.24,82.16,0,4.02,96.25,0.33,0
1/4/2021,22:00,7.93,86.92,0,2,89.38,0,0
1/4/2021,23:00,7.13,90.39,0,3.44,57.25,0,0
2/4/2021,0:00,6.53,94.44,0,3.75,38.71,0,0
2/4/2021,1:00,6.09,96.42,0,2.68,71.79,0,0
2/4/2021,2:00,5.57,96.16,0,2.6,71.44,0,0
2/4/2021,3:00,5,97.63,0,2.46,72.66,0,0
2/4/2021,4:00,4.66,98.92,0,2.09,65.81,0,0
2/4/2021,5:00,3.92,99.74,0,2.3,,0,0
2/4/2021,6:00,3.51,99.87,0,2.37,,0,4.95
2/4/2021,7:00,3.2,98.94,0,2.19,,0.16,86.75
2/4/2021,8:00,3.37,100,0,1.77,,9.53,268.55
2/4/2021,9:00,5.01,97.68,0,2.66,56.3,76.56,472.4
2/4/2021,10:00,6.27,90.59,0,3.95,,100.88,641.75
2/4/2021,11:00,7.44,78.94,0,4.7,,78.94,754.55
2/4/2021,12:00,8.23,71.81,0,3.56,55.96,186.95,808.1
2/4/2021,13:00,9.21,64.22,0,3.81,63.7,167.06,818.35
2/4/2021,14:00,8.93,65.04,0,3.84,,131.58,775.7
2/4/2021,15:00,8.63,67.76,0,3.76,24.16,202.67,667.55
2/4/2021,16:00,8.03,69.15,0,4.15,62.47,96.47,505.65
2/4/2021,17:00,7.34,72.3,0,4.49,241.94,41.13,305.55
2/4/2021,18:00,7.05,72.85,0,4.88,,37.93,114.15
2/4/2021,19:00,6.8,77.97,0,3.9,99.24,9.67,13.7
2/4/2021,20:00,6.62,76.64,0,3.24,,3.52,0
2/4/2021,21:00,6.61,73.94,0,3.81,,0.14,0
2/4/2021,22:00,6.59,77.52,0,2.97,,0,0
2/4/2021,23:00,6.52,82.94,0,2.44,,0,0
3/4/2021,0:00,6.51,84.79,0,3.67,,0,0
3/4/2021,1:00,6.79,81.05,0,2.08,,0,0
3/4/2021,2:00,6.35,85.13,0,3.69,,0,0
3/4/2021,3:00,6.02,85.61,0,1.54,7.04,0,0
3/4/2021,4:00,6.22,84.71,0,2.66,58.42,0,0
3/4/2021,5:00,6.22,77.04,0,3.58,49.71,0,0
3/4/2021,6:00,6.07,73.71,0,4.11,54.19,0,5.75
3/4/2021,7:00,6.17,72.33,0,2.84,99.12,0.04,82.8
3/4/2021,8:00,6.21,72.44,0,3.96,93.43,3.54,241.85
3/4/2021,9:00,6.21,74.06,0,3.41,72.96,12.15,401.2
3/4/2021,10:00,6.81,69.39,0,4.35,98.41,30.72,544.85
3/4/2021,11:00,7.57,65,0,3.35,65.19,64.23,669.45
3/4/2021,12:00,7.98,63.53,0,3.27,54.43,125.31,749.25
3/4/2021,13:00,8.39,65.9,0,3.61,,77.65,777.75
3/4/2021,14:00,9.21,65.04,0,4.38,,165.45,750.05
3/4/2021,15:00,9.74,62.07,0,3.29,,113.26,655.25
3/4/2021,16:00,10.5,59.6,0,3.29,,167.95,499.35
3/4/2021,17:00,9.75,61.97,0,3.61,,80.82,306.95
3/4/2021,18:00,9.33,66.37,0,3.53,,76.17,116.8
3/4/2021,19:00,8.68,68.62,0,2.9,,43.8,14.5
3/4/2021,20:00,7.46,71.3,0,2.4,,14.36,0
3/4/2021,21:00,6.18,76.55,0,2.59,,0.08,0
3/4/2021,22:00,5.52,79.46,0,2.24,,0,0
3/4/2021,23:00,5.16,81.72,0,3.1,128.09,0,0
4/4/2021,0:00,4.76,83.99,0,2.41,46.34,0,0
4/4/2021,1:00,4.89,83.92,0,2.16,83.93,0,0
4/4/2021,2:00,5.02,83.55,0,2,42.93,0,0
4/4/2021,3:00,5.4,78.69,0,2.05,,0,0
4/4/2021,4:00,5.33,79.98,0,1.54,85.25,0,0
4/4/2021,5:00,5.31,79.92,0,1.62,85.87,0,0
4/4/2021,6:00,,,0,,,0,2.55
4/4/2021,7:00,5.54,78.25,0,1.9,49.62,0.06,31.75
4/4/2021,8:00,5.49,78.25,0,1.24,193.03,2.45,89.9
4/4/2021,9:00,5.6,79.11,0,0.94,187.74,5.33,125.2
4/4/2021,10:00,5.77,78.52,0,2.15,38.89,22.89,144.65
4/4/2021,11:00,6,78.44,0,1.63,31.85,29.39,169.5
4/4/2021,12:00,6.31,75.68,0,1.86,239.88,40.37,182.1
4/4/2021,13:00,6.48,75.64,0,1.85,,14.94,182.25
4/4/2021,14:00,6.96,74.35,0,1.73,,,169.1
4/4/2021,15:00,7.15,73.26,0,1.5,356.13,39.39,141.15
4/4/2021,16:00,7.32,75.35,0,2.06,,95.89,104.25
4/4/2021,17:00,8.46,70.1,0,2.08,,134.97,64.2
4/4/2021,18:00,9.33,67.31,0,1.02,238.24,88.99,24.6
4/4/2021,19:00,8.92,69.07,0,2.07,267.71,66.79,3.1
4/4/2021,20:00,8.58,71.22,0,1.49,318.12,19.84,0
4/4/2021,21:00,6.79,78.81,0,1.42,,1.91,0
4/4/2021,22:00,5.27,86.77,0,0.43,128.09,0,0
4/4/2021,23:00,,,0,,,0,0
5/4/2021,0:00,5.11,90.27,0,3.41,,0,0
5/4/2021,1:00,4.72,90.16,0,2.51,,0,0
5/4/2021,2:00,3.49,96.9,0,2.6,277.3,0,0
5/4/2021,3:00,3.53,99.06,0,2.8,282.93,0,0
5/4/2021,4:00,3.68,100,0,2.62,283.05,0,0
5/4/2021,5:00,3.97,100,0,2.17,268.62,0,0
5/4/2021,6:00,4.33,100,0,2.64,286.1,0,2.9
5/4/2021,7:00,4.9,100,0,2.5,,0,35.45
5/4/2021,8:00,6.07,100,0,3.11,283.75,5.58,105.45
5/4/2021,9:00,7.05,97.89,0,3.08,279.06,6.52,185.1
5/4/2021,10:00,5.94,96.24,0.2,3.04,,7.44,279.65
5/4/2021,11:00,4.05,97.53,0.4,4.95,,25.62,388.95
5/4/2021,12:00,3.99,82.22,0,3.36,54.19,41.01,487.9
5/4/2021,13:00,4.47,71.07,0,3.53,53.26,60.75,575.05
5/4/2021,14:00,4.73,60.89,0,4.92,36.07,53.09,633.95
5/4/2021,15:00,5.31,50.12,0,3.98,191.09,57.38,627.2
5/4/2021,16:00,5.83,43.24,0,3.45,136.42,182.69,515.3
5/4/2021,17:00,3.99,63.74,0,3.39,33.43,13.06,323.6
5/4/2021,18:00,4.16,60.03,0,3.13,,40.91,127.35
5/4/2021,19:00,3.05,69.89,0,3.44,,41.2,17.15
5/4/2021,20:00,3.41,61.52,0,4.25,,24.05,0
5/4/2021,21:00,3.19,59.67,0,2.19,48.39,0.52,0
5/4/2021,22:00,2.35,67.79,0,2.35,,0,0
5/4/2021,23:00,2.38,66.36,0,2.33,,0,0
6/4/2021,0:00,2.61,74.34,0,4.56,,0,0
6/4/2021,1:00,0.88,99.4,0.4,2.95,,0,0
6/4/2021,2:00,0.72,100,0.4,3.08,304.75,0,0
6/4/2021,3:00,1,100,0.2,1.88,,0,0
6/4/2021,4:00,1.52,97.26,0.4,1.83,,0,0
6/4/2021,5:00,1.61,92.83,0.2,1.46,,0,0
6/4/2021,6:00,1.64,92.39,0,2,,0,4.65
6/4/2021,7:00,0.81,94.66,0.2,1.67,,0.01,57.15
6/4/2021,8:00,0.6,99.02,0.2,1.77,179.82,3.47,178
6/4/2021,9:00,1.04,99.15,0.2,2.07,308.97,18.05,338.25
6/4/2021,10:00,0.65,100,0.4,1.45,,30.98,477.45
6/4/2021,11:00,2.59,96.07,1.4,1.36,,141.2,561.15
6/4/2021,12:00,4.33,72.73,1,3.6,315.66,155.57,602.15
6/4/2021,13:00,5.3,56.73,0.2,4.29,307.74,151.48,512.05
6/4/2021,14:00,5.55,55.3,0,3.8,63.34,99.65,341.8
6/4/2021,15:00,4.63,65.68,0,4.49,17.07,46.94,200.5
6/4/2021,16:00,2.12,93.1,0.2,3.86,341,36.35,111.35
6/4/2021,17:00,3.29,91.9,0,1.93,,,70.35
6/4/2021,18:00,2.11,90.28,0.2,3.34,304.75,33.51,27.8
6/4/2021,19:00,1.5,93.44,0.2,3.56,,12.93,3.75
6/4/2021,20:00,0.52,95.27,0,2.51,352.26,7.71,0
6/4/2021,21:00,0.06,100,0,0.17,308.8,0.99,0
6/4/2021,22:00,0.06,100,0,0.13,,0,0
6/4/2021,23:00,0.08,100,0,0.13,,0,0
7/4/2021,0:00,0.34,100,0,0.27,,0,0
7/4/2021,1:00,0.09,100,0,1.37,0.35,0,0
7/4/2021,2:00,-0.38,100,0,1.29,,0,0
7/4/2021,3:00,0.25,98.93,0,1.91,271.32,0,0
7/4/2021,4:00,0.15,100,0,1.91,315.66,0,0
7/4/2021,5:00,-0.15,100,0,1.82,,,0
7/4/2021,6:00,0.14,97.27,0,2.03,,0,5.75
7/4/2021,7:00,0.68,91.64,0,2.81,,,67.25
7/4/2021,8:00,1.78,78.57,0,4.15,,4.38,212.2
7/4/2021,9:00,1.82,77.34,0,4.53,,18.63,409.1
7/4/2021,10:00,1.6,88.38,0,3.34,,48.67,602.7
7/4/2021,11:00,3.82,77.65,0.2,3.67,,30.37,757.05
7/4/2021,12:00,5.23,73.16,0.2,3.7,,31.38,868.25
7/4/2021,13:00,5.48,72.97,0,4.76,,73.47,895.6
